全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,所在地_全国地方公共団体コード,町字ID,所在地,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,設置位置,電話番号,内線番号,郵便番号,法人番号,団体名,月曜日,火曜日,水曜日,木曜日,金曜日,土曜日,日曜日,祝日,利用可能日時特記事項,小児対応設備の有無,URL
382027,189,愛媛県今治市,今治市立立花中学校,イマバリシリツタチバナチュウガッコウ,382027,112002,愛媛県今治市立花町二丁目8-7,愛媛県,今治市,立花町二丁目,8-7,,34.04963,132.99718,,,本館1階職員室前廊下,,,7940821,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357147
382027,190,愛媛県今治市,今治市立近見中学校,イマバリシリツチカミチュウガッコウ,382027,135004,愛媛県今治市近見町四丁目2-57,愛媛県,今治市,近見町四丁目,2-57,,34.08646,132.98083,,,体育館入口(屋外),,,7940007,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357146
382027,191,愛媛県今治市,今治市立近見中学校,イマバリシリツチカミチュウガッコウ,382027,135004,愛媛県今治市近見町四丁目2-57,愛媛県,今治市,近見町四丁目,2-57,,34.08643,132.98148,,,生徒玄関(屋外),,,7940007,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357145
382027,192,愛媛県今治市,今治市立日吉中学校,イマバリシリツヒヨシチュウガッコウ,382027,146001,愛媛県今治市中日吉町一丁目3-70,愛媛県,今治市,中日吉町一丁目,3-70,,34.06144,132.99269,,,保健室前運動場側(屋外),,,7940055,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357144
382027,193,愛媛県今治市,今治市立日吉中学校,イマバリシリツヒヨシチュウガッコウ,382027,146001,愛媛県今治市中日吉町一丁目3-70,愛媛県,今治市,中日吉町一丁目,3-70,,34.06157,132.99252,,,玄関ロビー,,,7940055,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357143
382027,194,愛媛県今治市,今治市立日吉中学校,イマバリシリツヒヨシチュウガッコウ,382027,146001,愛媛県今治市中日吉町一丁目3-70,愛媛県,今治市,中日吉町一丁目,3-70,,34.06184,132.99261,,,屋内運動場玄関内,,,7940055,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357142
382027,195,愛媛県今治市,今治市立岡村小学校,イマバリシリツオカムラショウガッコウ,382027,102000,愛媛県今治市関前岡村415,愛媛県,今治市,関前岡村,415,,34.188,132.88353,階数,1,1階正面玄関(屋外),,,7941101,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357141
382027,196,愛媛県今治市,今治市立岡村小学校,イマバリシリツオカムラショウガッコウ,382027,102000,愛媛県今治市関前岡村415,愛媛県,今治市,関前岡村,415,,34.18804,132.88335,階数,1,1階正面玄関ロビー,,,7941101,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357140
382027,197,愛媛県今治市,今治市立大三島小学校,イマバリシリツオオミシマショウガッコウ,382027,38000,愛媛県今治市大三島町宮浦5145,愛媛県,今治市,大三島町宮浦,5145,,34.24662,133.00056,,,保健室前廊下,,,7941304,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357139
382027,198,愛媛県今治市,今治市立大三島小学校,イマバリシリツオオミシマショウガッコウ,382027,38000,愛媛県今治市大三島町宮浦5145,愛媛県,今治市,大三島町宮浦,5145,,34.24704,133.00102,,,体育館玄関(屋外),,,7941304,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357138
382027,199,愛媛県今治市,今治市立上浦小学校,イマバリシリツカミウラショウガッコウ,382027,46000,愛媛県今治市上浦町井口4497,愛媛県,今治市,上浦町井口,4497,,34.26321,133.03183,,,体育館正面玄関,,,7941402,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357137
382027,200,愛媛県今治市,今治市立上浦小学校,イマバリシリツカミウラショウガッコウ,382027,46000,愛媛県今治市上浦町井口4497,愛媛県,今治市,上浦町井口,4497,,34.26304,133.03166,階数,1,1階児童玄関(屋外),,,7941402,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357136
382027,201,愛媛県今治市,今治市立伯方小学校,イマバリシリツハカタショウガッコウ,382027,168000,愛媛県今治市伯方町木浦3599-2,愛媛県,今治市,伯方町木浦,3599-2,,34.20527,133.11116,階数,2,2階音楽室前,,,7942305,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357135
382027,202,愛媛県今治市,今治市立伯方小学校,イマバリシリツハカタショウガッコウ,382027,168000,愛媛県今治市伯方町木浦3599-2,愛媛県,今治市,伯方町木浦,3599-2,,34.20512,133.11155,階数,1,1階正面玄関(屋外),,,7942305,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357134
382027,203,愛媛県今治市,今治市立宮窪小学校,イマバリシリツミヤクボショウガッコウ,382027,198000,愛媛県今治市宮窪町宮窪4765,愛媛県,今治市,宮窪町宮窪,4765,,34.17251,133.07244,,,体育館入口(屋外),,,7942203,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357133
382027,204,愛媛県今治市,今治市立近見中学校,イマバリシリツチカミチュウガッコウ,382027,135004,愛媛県今治市近見町四丁目2-57,愛媛県,今治市,近見町四丁目,2-57,,34.08621,132.98163,,,職員室前廊下,,,7940007,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357173
382027,205,愛媛県今治市,今治市クリーンセンター(バリクリーン),イマバリシクリーンセンター(バリクリーン),382027,183000,愛媛県今治市町谷甲394番地,愛媛県,今治市,町谷,甲394番地,,34.02144,132.99892,階数,2,管理棟2F大研修室の左側の靴箱,,,7991514,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357172
382027,206,愛媛県今治市,今治市立大三島中学校,イマバリシリツオオミシマチュウガッコウ,382027,46000,愛媛県今治市上浦町井口5610,愛媛県,今治市,上浦町井口,5610,,34.26466,133.03726,,,生徒玄関壁面,,,7941402,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357171
382027,207,愛媛県今治市,今治市立大三島中学校,イマバリシリツオオミシマチュウガッコウ,382027,46000,愛媛県今治市上浦町井口5610,愛媛県,今治市,上浦町井口,5610,,34.26426,133.03716,,,体育館渡り廊下側入口(屋外),,,7941402,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357170
382027,208,愛媛県今治市,今治市立伯方中学校,イマバリシリツハカタチュウガッコウ,382027,168000,愛媛県今治市伯方町木浦4134-1,愛媛県,今治市,伯方町木浦,4134-1,,34.21191,133.10733,,,体育館渡り廊下前壁面(屋外),,,7942305,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357169
382027,209,愛媛県今治市,今治市立伯方中学校,イマバリシリツハカタチュウガッコウ,382027,168000,愛媛県今治市伯方町木浦4134-1,愛媛県,今治市,伯方町木浦,4134-1,,34.21231,133.10722,階数,1,1階事務室前,,,7942305,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357168
382027,210,愛媛県今治市,今治市立大島中学校,イマバリシリツオオシマチュウガッコウ,382027,209000,愛媛県今治市吉海町幸新田250,愛媛県,今治市,吉海町幸新田,250,,34.14358,133.04092,,,保健室前廊下,,,7942111,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357167
382027,211,愛媛県今治市,今治市立大島中学校,イマバリシリツオオシマチュウガッコウ,382027,209000,愛媛県今治市吉海町幸新田250,愛媛県,今治市,吉海町幸新田,250,,34.14307,133.04094,,,体育館玄関横入口,,,7942111,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357166
382027,212,愛媛県今治市,今治市立菊間中学校,イマバリシリツキクマチュウガッコウ,382027,65000,愛媛県今治市菊間町浜2628-1,愛媛県,今治市,菊間町浜,2628-1,,34.03181,132.85301,階数,2,2階渡り廊下資料室前,,,7992303,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357165
382027,213,愛媛県今治市,今治市立菊間中学校,イマバリシリツキクマチュウガッコウ,382027,65000,愛媛県今治市菊間町浜2628-1,愛媛県,今治市,菊間町浜,2628-1,,34.03179,132.85307,,,保健室横,,,7992303,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357164
382027,214,愛媛県今治市,今治市立大西中学校,イマバリシリツオオニシチュウガッコウ,382027,22000,愛媛県今治市大西町九王2280-1,愛媛県,今治市,大西町九王,2280-1,,34.06538,132.92622,,,体育館入口(屋外),,,7992201,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357163
382027,215,愛媛県今治市,今治市立大西中学校,イマバリシリツオオニシチュウガッコウ,382027,22000,愛媛県今治市大西町九王2280-1,愛媛県,今治市,大西町九王,2280-1,,34.06586,132.92647,,,職員室前廊下,,,7992201,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357162
382027,216,愛媛県今治市,今治市立玉川中学校,イマバリシリツタマガワチュウガッコウ,382027,118000,愛媛県今治市玉川町高野21,愛媛県,今治市,玉川町高野,21,,34.01849,132.94392,階数,1,1階体育館入口(屋外),,,7940115,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357161
382027,217,愛媛県今治市,今治市立玉川中学校,イマバリシリツタマガワチュウガッコウ,382027,118000,愛媛県今治市玉川町高野21,愛媛県,今治市,玉川町高野,21,,34.01891,132.94371,,,校舎1階玄関ロビー,,,7940115,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357160
382027,218,愛媛県今治市,今治市立朝倉中学校,イマバリシリツアサクラチュウガッコウ,382027,3000,愛媛県今治市朝倉北273,愛媛県,今治市,朝倉北,273,,33.997983,133.01665,,,体育館入口(屋外),,,7991604,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357159
382027,219,愛媛県今治市,今治市立朝倉中学校,イマバリシリツアサクラチュウガッコウ,382027,3000,愛媛県今治市朝倉北273,愛媛県,今治市,朝倉北,273,,33.99768,133.01745,,,玄関ロビー,,,7991604,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357158
382027,220,愛媛県今治市,今治市立北郷中学校,イマバリシリツホクゴウチュウガッコウ,382027,147004,愛媛県今治市中堀四丁目1-1,愛媛県,今治市,中堀四丁目,1-1,,34.10092,132.95788,,,体育館・武道場入口壁面(屋外),,,7992115,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357157
382027,221,愛媛県今治市,今治市立北郷中学校,イマバリシリツホクゴウチュウガッコウ,382027,147004,愛媛県今治市中堀四丁目1-1,愛媛県,今治市,中堀四丁目,1-1,,34.10109,132.95827,,,本館1階 保健室前廊下,,,7992115,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357156
382027,222,愛媛県今治市,今治市立西中学校,イマバリシリツニシチュウガッコウ,382027,205000,愛媛県今治市山路554-3,愛媛県,今治市,山路,554-3,,34.05742,132.97621,,,1、2年生入口横,,,7940072,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357155
382027,223,愛媛県今治市,今治市立西中学校,イマバリシリツニシチュウガッコウ,382027,205000,愛媛県今治市山路554-3,愛媛県,今治市,山路,554-3,,34.05803,132.97719,,,体育館入口内,,,7940072,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357154
382027,224,愛媛県今治市,今治市立西中学校,イマバリシリツニシチュウガッコウ,382027,205000,愛媛県今治市山路554-3,愛媛県,今治市,山路,554-3,,34.05794,132.97631,,,職員玄関前体育館(屋外),,,7940072,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10357153
382027,225,愛媛県今治市,今治南高等学校,イマバリミナミコウトウガッコウ,382027,140007,愛媛県今治市常盤町七丁目2−17,愛媛県,今治市,常盤町七丁目,2−17,,34.05601,132.9892,,,,,,7940015,1000020380008,愛媛県,,,,,,,,,,,https://meqqe.jp/spots/10357186
382027,226,愛媛県今治市,はしはまこがく認定こども園,ハシハマコガクニンテイコドモエン,382027,97002,愛媛県今治市地堀二丁目3−12,愛媛県,今治市,地堀二丁目,3−12,,34.10464,132.96388,,,,,,7992117,7500005005466,学校法人波止浜虎岳学園,,,,,,,,,,,https://meqqe.jp/spots/10357185
382027,227,愛媛県今治市,アクティブライフ,アクティブライフ,382027,1000,愛媛県今治市阿方183−1,愛媛県,今治市,阿方,183−1,,34.06196,132.97353,,,デイサービスハウス夢,,,7940081,4500002020248,有限会社アクティブライフ,,,,,,,,,,,https://meqqe.jp/spots/10357184
382027,228,愛媛県今治市,老人保健施設 燧園,ロウジンホケンシセツ ヒウチエン,382027,100003,愛媛県今治市末広町三丁目1-6,愛媛県,今治市,末広町三丁目,1-6,,34.06286,133.0039,階数,2,2階 観察室,,,7940038,8500005004797,医療法人滴水会,,,,,,,,,,,https://meqqe.jp/spots/10357183
382027,229,愛媛県今治市,越智商工会,オチショウコウカイ,382027,27000,愛媛県今治市大西町宮脇甲1515-2,愛媛県,今治市,大西町宮脇,甲1515-2,,34.06408,132.92632,階数,1,1階 ロビー,,,7992205,4500005004883,越智商工会,,,,,,,,,,,https://meqqe.jp/spots/10357182
382027,230,愛媛県今治市,今治北高等学校,イマバリキタコウトウガッコウ,382027,200002,愛媛県今治市宮下町二丁目2-14,愛媛県,今治市,宮下町二丁目,2-14,,34.06535,132.988,階数,2,南西校舎2階職員室前,,,7940052,1000020380008,愛媛県,,,,,,,,,,,https://meqqe.jp/spots/10357181
382027,231,愛媛県今治市,今治北高等学校,イマバリキタコウトウガッコウ,382027,200002,愛媛県今治市宮下町二丁目2-14,愛媛県,今治市,宮下町二丁目,2-14,,34.06619,132.988,,,プール北東側 更衣室入口,,,7940052,1000020380008,愛媛県,,,,,,,,,,,https://meqqe.jp/spots/10357180
382027,232,愛媛県今治市,今治北高等学校,イマバリキタコウトウガッコウ,382027,200002,愛媛県今治市宮下町二丁目2-14,愛媛県,今治市,宮下町二丁目,2-14,,34.06546,132.98904,,,体育館西側 職員室横,,,7940052,1000020380008,愛媛県,,,,,,,,,,,https://meqqe.jp/spots/10357179
382027,233,愛媛県今治市,愛媛県繊維染色工業組合,エヒメケンセンイセンショクコウギョウクミアイ,382027,104002,愛媛県今治市蒼社町二丁目1-4,愛媛県,今治市,蒼社町二丁目,1-4,,34.05513,132.99496,階数,1,1階 事務所内,,,7940058,3500005004934,愛媛県繊維染色工業組合,,,,,,,,,,,https://meqqe.jp/spots/10357178
382027,234,愛媛県今治市,西染工(株),ニシセンコウ(カブ),382027,189004,愛媛県今治市南大門町四丁目5-1,愛媛県,今治市,南大門町四丁目,5-1,,34.06895,132.99133,階数,1,1階 事務所内,,,7940027,5500001012088,西染工株式会社,,,,,,,,,,,https://meqqe.jp/spots/10357177
382027,235,愛媛県今治市,みどり幼稚園,ミドリヨウチエン,382027,7000,愛媛県今治市五十嵐甲60,愛媛県,今治市,五十嵐,甲60,,34.03217,132.98584,,,管理棟1階 職員室,,,7940861,2500005004877,学校法人みどり幼稚園,,,,,,,,,,,https://meqqe.jp/spots/10357176
382027,236,愛媛県今治市,サンライズ糸山,サンライズイトヤマ,382027,224002,愛媛県今治市砂場町二丁目8-1,愛媛県,今治市,砂場町二丁目,8-1,,34.11024,132.97743,階数,1,1階 受付前,,,7940001,1500005004787,一般財団法人今治勤労福祉事業団,,,,,,,,,,,https://meqqe.jp/spots/10357175
382027,237,愛媛県今治市,(株)しまなみ,(カブ)シマナミ,382027,30001,愛媛県今治市大浜町一丁目丙232-1,愛媛県,今治市,大浜町一丁目,丙232-1,,34.09639,132.98558,階数,1,1階事務所ロビー,,,7940002,3500001013088,株式会社しまなみ,,,,,,,,,,,https://meqqe.jp/spots/10357174
382027,238,愛媛県今治市,龍門保育園,リュウモンホイクエン,382027,2000,愛媛県今治市朝倉上甲803-4,愛媛県,今治市,朝倉上,甲803-4,,33.9773902,133.0066222,階数,1,1階 事務所,,,7991607,7500005004856,社会福祉法人龍門福祉会,,,,,,,,,,,https://meqqe.jp/spots/10357552
382027,239,愛媛県今治市,アイエン工業株式会社,アイエンコウギョウカブシキガイシャ,382027,170000,愛媛県今治市波止浜赤崎6-113,愛媛県,今治市,波止浜,赤崎6-113,,34.1043328,132.9740145,,,玄関(屋内),,,7992118,3500001011018,アイエン工業株式会社,,,,,,,,,,,https://meqqe.jp/spots/10357551
382027,240,愛媛県今治市,今治市宮窪福祉センター,イマバリシミヤクボフクシセンター,382027,198000,愛媛県今治市宮窪町宮窪3544-2,愛媛県,今治市,宮窪町宮窪,3544-2,,34.1617031,133.0719043,階数,1,1階 事務所,,,7942203,8500005005333,社会福祉法人今治市社会福祉協議会,,,,,,,,,,,https://meqqe.jp/spots/10357550
382027,241,愛媛県今治市,今治市上浦福祉センター,イマバリシカミウラフクシセンター,382027,45000,愛媛県今治市上浦町甘崎3878-1,愛媛県,今治市,上浦町甘崎,3878-1,,34.2357825,133.0522939,,,玄関入って左奥,,,7941403,8500005005333,社会福祉法人今治市社会福祉協議会,,,,,,,,,,,https://meqqe.jp/spots/10357549
382027,242,愛媛県今治市,今治市社協デイサービスセンター大三島,イマバリシシャキョデイサービスセンターオオミシマ,382027,36000,愛媛県今治市大三島町野々江2435-2,愛媛県,今治市,大三島町野々江,2435-2,,34.2208849,132.9900917,,,玄関入って左壁,,,7941306,8500005005333,社会福祉法人今治市社会福祉協議会,,,,,,,,,,,https://meqqe.jp/spots/10357547
382027,243,愛媛県今治市,キスケパオ今治本店,キスケパオイマバリホンテン,382027,179001,愛媛県今治市別宮町一丁目2-4,愛媛県,今治市,別宮町一丁目,2-4,,34.0662814,132.9991336,階数,1,1階 店舗カウンター,,,7940026,3500001006843,キスケ株式会社,,,,,,,,,,,https://meqqe.jp/spots/10358321
382027,244,愛媛県今治市,キスケパオ鳥生店,キスケパオトリウテン,382027,190002,愛媛県今治市南鳥生町二丁目3-53,愛媛県,今治市,南鳥生町二丁目,3-53,,34.0533921,133.0102505,階数,1,1階 店舗カウンター,,,7940802,3500001006843,キスケ株式会社,,,,,,,,,,,https://meqqe.jp/spots/10358322
382027,245,愛媛県今治市,キスケパオ中寺店,キスケパオナカデラテン,382027,144000,愛媛県今治市中寺234-4,愛媛県,今治市,中寺,234-4,,34.0339802,132.9999266,階数,1,1階 店舗カウンター,,,7940840,3500001006843,キスケ株式会社,,,,,,,,,,,https://meqqe.jp/spots/10358323
382027,246,愛媛県今治市,キスケパオ小泉店,キスケパオコイズミテン,382027,80003,愛媛県今治市小泉三丁目1-32,愛媛県,今治市,小泉三丁目,1-32,,34.0500862,132.9812043,階数,1,1階 店舗カウンター,,,7940064,3500001006843,キスケ株式会社,,,,,,,,,,,https://meqqe.jp/spots/10358324
382027,247,愛媛県今治市,キスケパオ小泉店2,キスケパオコイズミテン2,382027,80003,愛媛県今治市小泉三丁目1-32,愛媛県,今治市,小泉三丁目,1-32,,34.050194,132.9811037,階数,1,1階 店舗カウンター,,,7940064,3500001006843,キスケ株式会社,,,,,,,,,,,https://meqqe.jp/spots/10358325
382027,248,愛媛県今治市,しまなみ温泉 喜助の湯,シマナミオンセン キスケノユ,382027,146001,愛媛県今治市中日吉町一丁目2-30,愛媛県,今治市,中日吉町一丁目,2-30,,34.062828,132.9923499,,,受付カウンター前,,,7940055,3500001006843,キスケ株式会社,,,,,,,,,,,https://meqqe.jp/spots/10358326
382027,249,愛媛県今治市,JAおちいまばり デイサービスセンター元気,JAオチイマバリ デイサービスセンターゲンキ,382027,44001,愛媛県今治市鐘場町一丁目2-9,愛媛県,今治市,鐘場町一丁目,2-9,,34.0844337,132.9903374,,,事務所内,,,7940004,4500005004891,越智今治農業協同組合,,,,,,,,,,,https://meqqe.jp/spots/10358494
382027,250,愛媛県今治市,JAおちいまばり デイサービスセンター元気玉川,JAオチイマバリ デイサービスセンターゲンキタマガワ,382027,123000,愛媛県今治市玉川町中村甲496-1,愛媛県,今治市,玉川町中村,甲496-1,,34.0232049,132.9573368,,,事務所内,,,7940111,4500005004891,越智今治農業協同組合,,,,,,,,,,,https://meqqe.jp/spots/10358493
382027,251,愛媛県今治市,JAおちいまばり デイサービスセンター元気桜井,JAオチイマバリ デイサービスセンターゲンキサクライ,382027,95004,愛媛県今治市桜井四丁目13-7,愛媛県,今治市,桜井四丁目,13-7,,34.019824,133.0383641,,,店舗内事務所,,,7991522,4500005004891,越智今治農業協同組合,,,,,,,,,,,https://meqqe.jp/spots/10358492
382027,252,愛媛県今治市,JAおちいまばり デイサービスセンター元気伯方,JAオチイマバリ デイサービスセンターゲンキハカタ,382027,166000,愛媛県今治市伯方町叶浦甲1666-4,愛媛県,今治市,伯方町叶浦,甲1666-4,,34.2070963,133.0738045,,,事務所玄関,,,7942302,4500005004891,越智今治農業協同組合,,,,,,,,,,,https://meqqe.jp/spots/10358491
382027,253,愛媛県今治市,JAおちいまばり 小規模多機能 元気まんてん,JAオチイマバリ ショウキボタキノウ ゲンキマンテン,382027,180000,愛媛県今治市別名434,愛媛県,今治市,別名,434,,34.0454583,132.9777911,,,事務所内,,,7940065,4500005004891,越智今治農業協同組合,,,,,,,,,,,https://meqqe.jp/spots/10358490
382027,254,愛媛県今治市,JAおちいまばり 乃万支店,JAオチイマバリ ノマシテン,382027,1000,愛媛県今治市阿方甲246-1,愛媛県,今治市,阿方,甲246-1,,34.0627867,132.9667727,,,ATMブース内,,,7940081,4500005004891,越智今治農業協同組合,,,,,,,,,,,https://meqqe.jp/spots/10358489
382027,255,愛媛県今治市,JAおちいまばり 本店別館,JAオチイマバリ ホンテンベッカン,382027,71001,愛媛県今治市北宝来町一丁目1-5,愛媛県,今治市,北宝来町一丁目,1-5,,34.0639283,132.995294,,,玄関前(屋外),,,7940028,4500005004891,越智今治農業協同組合,,,,,,,,,,,https://meqqe.jp/spots/10358488
382027,256,愛媛県今治市,デイサービス たちばな,デイサービス タチバナ,382027,67003,愛媛県今治市北高下町三丁目3-18,愛媛県,今治市,北高下町三丁目,3-18,,34.0499928,133.0112169,,,玄関内,,,7940812,3500002019258,有限会社モードハヤシ,,,,,,,,,,,https://meqqe.jp/spots/10358487
382027,257,愛媛県今治市,小規模多機能型介護施設 たちばな,ショウキボタキノウガタカイゴシセツ タチバナ,382027,172005,愛媛県今治市八町東五丁目6-2,愛媛県,今治市,八町東五丁目,6-2,,34.0364981,133.0028351,階数,1,1階 事務所内,,,7940831,3500002019258,有限会社モードハヤシ,,,,,,,,,,,https://meqqe.jp/spots/10358486
382027,258,愛媛県今治市,看護小規模多機能型介護施設 たちばな,カンゴショウキボタキノウガタカイゴシセツ タチバナ,382027,408,愛媛県今治市上徳甲571-2,愛媛県,今治市,上徳,甲571-2,,34.0426272,133.0120916,階数,1,1階 事務所内,,,7991511,3500002019258,有限会社モードハヤシ,,,,,,,,,,,https://meqqe.jp/spots/10358485
382027,259,愛媛県今治市,今治東中等教育学校,イマバリヒガシチュウトウキョウイクガッコウ,382027,95002,愛媛県今治市桜井二丁目9-1,愛媛県,今治市,桜井二丁目,9-1,,34.0237543,133.0353153,階数,1,1階 保健室内,,,7991522,1000020380008,愛媛県,,,,,,,,,,,https://meqqe.jp/spots/10358484
382027,260,愛媛県今治市,四国ガス(株)今治支店,シコクガス(カブ)イマバリシテン,382027,75005,愛媛県今治市共栄町五丁目1-3,愛媛県,今治市,共栄町五丁目,1-3,,34.0716623,132.9971346,階数,1,事務所1階,,,7940024,4500001011652,四国ガス株式会社,,,,,,,,,,,https://meqqe.jp/spots/10358497
382027,261,愛媛県今治市,四国ガス(株),シコクガス(カブ),382027,189002,愛媛県今治市南大門町二丁目2-4,愛媛県,今治市,南大門町二丁目,2-4,,34.0667577,132.9966215,階数,1,ピポット今治内(1F屋内),,,7940027,4500001011652,四国ガス株式会社,,,,,,,,,,,https://meqqe.jp/spots/10358496
382027,262,愛媛県今治市,今治市社協デイサービスセンター伯方,イマバリシシャキョデイサービスセンターハカタ,382027,168000,愛媛県今治市伯方町木浦甲3930-1,愛媛県,今治市,伯方町木浦,甲3930-1,,34.2120217,133.1130442,,,玄関入って右のフロア,,,7942305,8500005005333,社会福祉法人今治市社会福祉協議会,,,,,,,,,,,https://meqqe.jp/spots/10358495
382027,263,愛媛県今治市,特別養護老人ホーム シルバーハウス吹揚,トクベツヨウゴロウジンホーム シルバーハウスフキアゲ,382027,88003,愛媛県今治市黄金町三丁目2-6,愛媛県,今治市,黄金町三丁目,2-6,,34.0630374,133.004987,階数,1,1階 静養室,,,7940037,8500005004863,社会福祉法人悠々会,,,,,,,,,,,https://meqqe.jp/spots/10359771
382027,264,愛媛県今治市,なかよし学童くらぶ,ナカヨシガクドウクラブ,382027,71002,愛媛県今治市北宝来町二丁目2-12,愛媛県,今治市,北宝来町二丁目,2-12,,34.0654281,132.9950012,,,スタッフルーム,,,7940028,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359785
382027,265,愛媛県今治市,ふきあげワークス,フキアゲワークス,382027,18003,愛媛県今治市恵美須町三丁目1-16,愛媛県,今治市,恵美須町三丁目,1-16,,34.0658335,133.0088251,,,作業室,,,7940031,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359784
382027,266,愛媛県今治市,麦の穂,ムギノホ,382027,74002,愛媛県今治市衣干町二丁目144-3,愛媛県,今治市,衣干町二丁目,144-3,,34.0490849,133.0162709,階数,2,麦の穂2階 相談室,,,7940813,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359783
382027,267,愛媛県今治市,ふらっぷ,フラップ,382027,410,愛媛県今治市登畑甲345-1,愛媛県,今治市,登畑,甲345-1,,34.0174614,133.0106908,,,スタッフルーム,,,7991535,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359782
382027,268,愛媛県今治市,今治ワークス,イマバリワークス,382027,407,愛媛県今治市宮ヶ崎甲166,愛媛県,今治市,宮ヶ崎,甲166,,34.0168288,133.0098844,,,作業室内,,,7991537,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359781
382027,269,愛媛県今治市,今治福祉園,イマバリフクシエン,382027,407,愛媛県今治市宮ヶ崎甲170,愛媛県,今治市,宮ヶ崎,甲170,,34.0162607,133.0099214,,,医務室,,,7991537,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359780
382027,270,愛媛県今治市,今治市子育て応援ステーションばんび,イマバリシコソダテオウエンステーションバンビ,382027,407,愛媛県今治市宮ヶ崎甲690-1,愛媛県,今治市,宮ヶ崎,甲690-1,,34.0163983,133.0072784,,,ばんび 事務所内,,,7991537,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359779
382027,271,愛媛県今治市,短期入所生活介護　かのこ,タンキニュウショセイカツカイゴ　カノコ,382027,407,愛媛県今治市宮ケ崎甲700-1,愛媛県,今治市,宮ケ崎,甲700-1,,34.016096,133.0067012,,,玄関入り左側,,,7991537,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359778
382027,272,愛媛県今治市,来島ふれあいだんだんファーム,クルシマフレアイダンダンファーム,382027,107000,愛媛県今治市高市甲161-3,愛媛県,今治市,高市,甲161-3,,34.0305178,133.0059785,,,だんだんファーム内作業建屋内,,,7991512,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359777
382027,273,愛媛県今治市,ステップ,ステップ,382027,127000,愛媛県今治市玉川町別所甲32-1,愛媛県,今治市,玉川町別所,甲32-1,,34.0316745,132.9711805,,,玉川工場,,,7940113,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359776
